item>>brand,item>>categories,item>>description,item>>image,item>>instock,item>>manufactorer,item>>price,item>>sku,item>>title,item>>total_reviews,item>>url
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    BOTANIC: эксперты Garnier в области ботаники отобрали экстраординарное питательное Масло Оливы для создания уникальной рецептуры для сухих и поврежденных волос. Масло Оливы,
полученное из плодов многолетного дерева, богато жирными кислотами и антиоксидантом витамином Е. На протяжении веков оно используется для питания и восстановления волос, а также придания им гладкости.

THERAPY: это интенсивный уход за волосами. Эта исключительная рецептура эффективно воздействует на волосы, питает без утяжеления и восстанавливает их по всей длине.

Результат: Ваши волосы выглядят восстановленными, гладкие и шелковистые на ощупь. Они излучают здоровье, обретают красоту и блеск день за днем.
                                                    Состав:
                    Aqua/water, sodium laureth sulfate, coco-betaine, cocamide mipa, sodium chloride, sodium benzoate, sodium hydroxide, olea europaea oil/olive fruit oil, ppg-5-ceteth-20, peg-55 propylene glycol oleate, peg-60 hydrogenated castor oil, polyquaternium-10, salicylic acid, limonene, benzyl salicylate, benzyl alcohol, amodimethicone, propylene glycol, arthamus tinctorius seed oil/safflower seed oil, citric acid, laureth-5 carboxylic acid, hexyl cinnamal, parfum/fragrance.
                                                    Показания к применению:
                    Шампунь для волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость к компонентам.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                     Хорошо намочите волосы от корней до кончиков. Нанесите шампунь, аккуратно массируя кожу головы кончиками пальцев. Тщательно промойте волосы. При попадании в глаза немедленно промойте водой.
                                                                    Условия хранения:
                    Хранить в сухом месте, не допускать попадания прямых солнечных лучей.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/28/09/61/shampun-garner-garnier-botanik-terapi-legendarnaya-oliva-600x600.jpg,yes,Гарньер,557,1721548,Шампунь Гарньер (Garnier) Ботаник Терапи Легендарная олива,0,https://monastirev.ru/offer/vladivostok/1110139972/shampun-garner-garnier-botanik-terapi-legendarnaia-oliva
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    BOTANIC: эксперты Garnier в области ботаники отобрали восстанавливающее Маточное Молочко и защищающий Прополис для создания уникальной рецептуры для очень поврежденных и секущихся
волос. 

Маточное Молочко – природный эликсир – сокращает секущиеся кончики, питает и восстанавливает волосы от корней. 
Прополис – ингредиент, известный своей уникальной способностью
улучшать состояние повреждённых волос и возвращать им мягкость.

THERAPY: это интенсивный уход за волосами. Эта исключительная рецептура эффективно воздействует и восстанавливает повреждённые волосы по всей длине.

Результат: Ваши волосы восстановлены и секущиеся кончики сокращаются. Волосы более блестящие и выглядят здоровыми. Их качество улучшается с каждым днем.
                                                    Состав:
                    Aqua/water, sodium laureth sulfate, cocamidopropyl betaine, sodium lauryl sulfate, glycol distearate, sodium chloride, amodimethicone, ci 19140/yellow 5, ci 15985/yellow 6, guar hydroxypropyltrimonium chloride, alcohol, sodium benzoate, sodium hydroxide, ppg-5-ceteth-20, trideceth-6, salicylic acid, limonene, fumaric acid, benzyl alcohol, benzyl salicylate, 2-oleamido-1,3-octadecanediol, propolis extract, carbomer, cetrimonium chloride, citric acid, coumarin, royal jelly, glycerin, parfum/fragrance.
                                                                                                    Противопоказания:
                    Индивидуальная непереносимость к компонентам
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Хорошо намочите волосы от корней до кончиков. Нанесите шампунь, аккуратно массируя кожу головы кончиками пальцев. Тщательно промойте волосы. При попадании в глаза немедленно промойте водой.
                                                                    Условия хранения:
                    Хранить в сухом месте, не допускать попадания прямых солнечных лучей.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/24/93/40/shampun-garner-garnier-botanik-terapi-matochnoe-molochko-i-propolis-600x600.jpg,yes,Лореаль ЗАО,557,1680052,Шампунь Гарньер (Garnier) Ботаник Терапи Маточное молочко и прополис,0,https://monastirev.ru/offer/vladivostok/1109108476/shampun-garner-garnier-botanik-terapi-matochnoe-molochko-i-propolis
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь Fructis SOS-восстановление — первый укрепляющий шампунь с Керафилом и маслом Амлы для восстановления волос изнутри и снаружи — устраняет 1 год повреждений волос уже через 3 применения
                                                    Состав:
                    Информация отсутствует
                                                    Показания к применению:
                    Для ежедневного применения. 
                                                                                    Противопоказания:
                    Индивидуальная непереносимость к компонентам
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Нанесите на влажные волосы, помассируйте, затем смойте. При необходимости повторите.
Используйте вместе с другими средствами серии «Восстановление и блеск» для дополнительного ухода за волосами.
                                                                    Условия хранения:
                    Хранить в защищенном от прямых солнечных лучей месте при температуре от 0C до 25С",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/14/71/49/shampun-garner-garnier-fruktis-sos-600x600.jpg,yes,Гарньер,426,448753,Шампунь Гарньер (Garnier) Фруктис SOS,0,https://monastirev.ru/offer/vladivostok/1101608564/shampun-garner-garnier-fruktis-sos
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь Fructis SOS-восстановление — первый укрепляющий шампунь с Керафилом и маслом Амлы для восстановления волос изнутри и снаружи — устраняет 1 год повреждений волос уже через 3 применения
                                                    Состав:
                    Информация отсутствует
                                                    Показания к применению:
                    Для ежедневного применения. 
                                                                                    Противопоказания:
                    Индивидуальная непереносимость к компонентам
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Нанесите на влажные волосы, помассируйте, затем смойте. При необходимости повторите.
Используйте вместе с другими средствами серии «Восстановление и блеск» для дополнительного ухода за волосами.
                                                                    Условия хранения:
                    Хранить в защищенном от прямых солнечных лучей месте при температуре от 0C до 25С",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/14/71/52/shampun-garner-garnier-fruktis-sos-600x600.jpg,yes,Гарньер,545,448756,Шампунь Гарньер (Garnier) Фруктис SOS,0,https://monastirev.ru/offer/vladivostok/1101608568/shampun-garner-garnier-fruktis-sos
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Укрепляющий шампунь Garnier Fructis Густые и Роскошные для более густых, утолщенных волос. Создает роскошную массу волос, на 38% больше на вид и больше на ощупь. Роскошные и густые волосы ниспадают струящимися, шелковыми прядями.
Революционная молекула Фибра-цилан -наполнитель волокна волоса — создает густоту волос, наполняя каждый волос плотностью изнутри. С каждым применением надстраивается густота волос. Формула с экстрактом граната делает волосы роскошными, преображая их в шелковисто-мягкие, гибкие, струящиеся пряди.
                                                                                                                                                                                    Условия хранения:
                    Хранить в сухом месте, не допускать попадания прямых солнечных лучей.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/17/10/86/shampun-garner-garnier-fruktis-gustye-i-roskoshnye-600x600.jpg,yes,Гарньер,545,793177,Шампунь Гарньер (Garnier) Фруктис Густые и Роскошные,0,https://monastirev.ru/offer/vladivostok/1102773821/shampun-garner-garnier-fruktis-gustye-i-roskoshnye
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Уникальная формула шампуня FRUCTIS ""Огуречная свежесть"" без силиконов, обогащенная экстрактом огурца и витаминами B3, B6, укрепляет и очищает кожу головы. Избыток кожного жира удаляется, волосы становятся чистыми, легкие от самых корней. 

Эффективный и бережный уход.
Очищает и укрепляет
Удаляет избыток кожного жира
Без парабенов и силиконов
                                                    Состав:
                    Aqua / water, sodium laureth sulfate, citric acid, cocamidopropyl betaine, glycol distearate, ammonium hydroxide, niacinamide, coco-betaine, saccharum officinarum extract /sugar cane extract, cocos nucifera fruit juice / coconut fruit juice,cucumis sativus fruit extract / cucumber fruit extract, sodium chloride, sodium benzoate, sodium acetate, hydroxypropyltrimonium lemon protein, sodium hydroxide, phenoxyethanol, ppg-5-ceteth-20, peg-55 propylene glycol oleate, polyquaternium-10, salicylic acid, limonene, camellia sinensis leaf extract, linalool, benzyl alcohol, propylene glycol, isopropyl alcohol, capryloyl glycine, pyrus malus fruit extract / apple fruit extract, carbomer, pyridoxine hcl, citrus limon peel extract / lemon peel extract, potassium sorbate, leuconostoc/radish root ferment filtrate, hexylene glycol, hexyl cinnamal, amyl cinnamal, parfum / fragrance.
                                                    Показания к применению:
                    Шампунь укрепляющий, для волос жирных у корней и сухих на кончиках.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанести шампунь на влажные волосы, помассировать в течение 1 - 2 минут, смыть водой.
                                                                    Условия хранения:
                    В защищенном от света месте, при температуре не выше 25 град.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/29/77/65/shampun-garner-garnier-fruktis-ogurechnaya-svezhest-600x600.jpg,yes,L'Oreal,530,1738361,Шампунь Гарньер (Garnier) Фруктис Огуречная свежесть,0,https://monastirev.ru/offer/vladivostok/1110156785/shampun-garner-garnier-fruktis-ogurechnaia-svezhest
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Волосы растут более сильными, в 10 раз более устойчивые к выпадению. 

Секрет формулы:
Уникальная комбинация Керамида, молекулы, восполняющей потерянные липиды в ослабленном волосе, и Активного Концентрата Фруктов – мощного набора компонентов, укрепляющего волосы.
Формула действует по всей длине волоса по мере его роста, восстанавливает структуру и возвращает волосам силу.
Вы увидите результат: качество волос заметно улучшается.
                                                    Состав:
                    Aqua/water, sodium laureth sulfate, cocamidopropyl betaine, sodium lauryl sulfate, glycol distearate, sodium chloride, amodimethicone, ppg-5-ceteth-20, guar hydroxypropyltrimonium chloride, niacinamide, saccharum officinarum extract/sugar cane extract, sodium benzoate, sodium hydroxide, trideceth-6, salicylic acid, limonene, camellia sinensis leaf extract, linalool, 2-oleamido-1,3-octadecanediol, pyrus malus extract/apple fruit extract, carbomer, pyridoxine hcl, citric acid, cetrimonium chloride, citronellol, citrus medica limonumpeel extract/lemon peel extract, parfum/fragrance.
                                                    Показания к применению:
                    Против выпадения волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Хорошо намочите волосы от корней до кончиков. Нанесите шампунь, аккуратно массируя кожу головы кончиками пальцев. Тщательно промойте волосы.
                                                                    Условия хранения:
                    Хранить в защищенном от света месте, при температуре не выше 25С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/19/01/09/shampun-garner-garnier-fruktis-rost-vo-vsyu-silu-600x600.jpg,yes,Гарньер,545,1175840,Шампунь Гарньер (Garnier) Фруктис Рост во всю силу,0,https://monastirev.ru/offer/vladivostok/1104851353/shampun-garner-garnier-fruktis-rost-vo-vsiu-silu
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь Гарньер (Garnier) Фруктис Рост во всю силу для ослабленных волос .

Первый укрепляющий шампунь для ослабленных и склонных к выпадению волос с Керамидом и Активным Концентратом Фруктов - волосы растут более сильными, в 10 раз более устойчивые к выпадению. 
Секрет формулы без парабенов: Уникальная комбинация Керамида, молекулы, восполняющей потерянные липиды в ослабленном волосе, и экстракта яблока - мощного набора компонентов, укрепляющего волосы. 
Формула действует по всей длине волоса по мере его роста, восстанавливает структуру и возвращает волосам силу. Вы увидите результат: качество волос заметно улучшается. 

                                                    Состав:
                    Aqua / water, sodium laureth sulfate, cocamidopropyl betaine, sodium lauryl sulfate, glycol distearate, sodium chloride, amodimethicone, ppg-5-ceteth-20, guar hydroxypropyltrimonium chloride, niacinamide, saccharum officinarum extract / sugar cane extract, sodium benzoate, sodium hydroxide, trideceth-6, salicylic acid, limonene, camellia sinensis leaf extract, linalool, 2-oleamido-1,3-octadecanediol, pyrus malus extract / apple fruit extract, carbomer, pyridoxine hcl, citric acid, cetrimonium chloride, citronellol, citrus medica limonum peel extract / lemon peel extract, parfum / fragrance (fil c170899/1).
                                                    Показания к применению:
                    Против выпадения волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Хорошо намочите волосы от корней до кончиков. Нанесите шампунь, аккуратно массируя кожу головы кончиками пальцев. Тщательно промойте волосы.
                                                                    Условия хранения:
                    Хранить в защищенном от света месте, при температуре не выше 25С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/19/01/07/shampun-garner-garnier-fruktis-rost-vo-vsyu-silu-600x600.jpg,yes,Гарньер,426,1175838,Шампунь Гарньер (Garnier) Фруктис Рост во всю силу,0,https://monastirev.ru/offer/vladivostok/1104851351/shampun-garner-garnier-fruktis-rost-vo-vsiu-silu
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь для поврежденных и ослабленных волос. Масла, входящие в формулу шампуня, проникают в каждый слой волоса, восстанавливают, укрепляют его изнутри, возвращая здоровый блеск.

Олива против ломкости. Укрепляет сердце волоса.
Авокадо против сухости. Восстанавливает и питает средний слой волоса.
Карите против тусклости. Восстанавливает и разглаживает поверхность волоса.
                                                    Состав:
                    Aqua/water, sodium laureth sulfate, cocamidopropyl betaine, sodium lauryl sulfate, glycol distearate, sodium chloride, amodimethicone, ppg-5-ceteth-20, sodium benzoate, pyrus malus fruit extract/apple fruit extract, salicylic acid, guar hydroxypropyltrimonium chloride, trideceth-6, carbomer, niacinamide, pyridoxine hcl, hexyl cinnamal, linalool, benzyl alcohol, citric acid, benzyl salicylate, cetrimonium chloride, saccharum officinarum extract/sugar cane extract, benzyl cinnamate, coumarin, macadamia ternifolia seed oil, simmondsia chinensis seed oil/jojoba seed oil, prunus amygdalus dulcis oil/sweet almond oil, cocos nucifera oil/coconut oil, butyrospermum parkii butter/shea butter, limonene, fumaric acid, ci 19140/yellow 5, phenoxyethanol, citrus limon peel extract/lemon peel extract, camellia sinensis leaf extract, ci 14700/red 4, sodium hydroxide, parfum/fragrance.
                                                    Показания к применению:
                    Для поврежденных, сухих волос.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов. 
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанести шампунь на влажные волосы, вспенить, смыть большим количеством воды. При необходимости повторить.  
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте, при температуре не выше 25 °C.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/14/72/30/shampun-garner-garnier-fruktis-troynoe-vosstanovlenie-600x600.jpg,yes,Гарньер,426,452095,Шампунь Гарньер (Garnier) Фруктис Тройное восстановление,0,https://monastirev.ru/offer/vladivostok/1101616050/shampun-garner-garnier-fruktis-troinoe-vosstanovlenie
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Программа ухода Фруктис Питание и Восстановление создана специально для сухих, пересушенных и поврежденных волос. Уникальная сила 3-х масел (олива, авокадо, каритэ) обеспечивает тройное питание сухим волосам, восстанавливая их: 
олива – это фрукт с легендарными питательными свойствами. Она содержит протеины, минералы и витамины. Масло оливы также богато глубоко проникающими компонентами, активными веществами с мощными ухаживающими и увлажняющими свойствами 
авокадо – это фрукт, богатый питательными элементами с признанными терапевтическими качествами. В среднем оно содержит 20% эфирных жирных кислот, а также многочисленные витамины. Также авокадо богато стеролинами, признанными за их смягчающие и интенсивно увлажняющие качества 
масло карите питает поверхность волоса, делая его гладким. Используемое на протяжении тысячелетий каритэ помогает успокаивать самую сухую и поврежденную кожу. Каритэ – это очень питательный активный компонент, полезный организму человека. Каритэ позволяет облегчить разглаживание и придать мягкость сухими и поврежденный волосам
                                                                                                                                                    Способ приготовления или применения:
                    Нанести шампунь на влажные волосы, вспенить, смыть большим количеством воды. При необходимости повторить.  
                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте, при температуре не выше 25 °C.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/14/72/31/shampun-garner-garnier-fruktis-troynoe-vosstanovlenie-600x600.jpg,yes,Гарньер,545,452096,Шампунь Гарньер (Garnier) Фруктис Тройное восстановление,0,https://monastirev.ru/offer/vladivostok/1101616052/shampun-garner-garnier-fruktis-troinoe-vosstanovlenie
Гарньер (Garnier),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь 2 в 1 для нормальных волос с цинком пиритионом действует с первого применения, устраняет перхоть и оказывает антирецидивное действие в течение 6 недель. Обеспечивает легкое расчесывание.
                                                    Состав:
                    Информация отсутствует
                                                    Показания к применению:
                    Информация отсутствует
                                                                                    Противопоказания:
                    Индивидуальная непереносимость к компонентам
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Нанести шампунь на влажные волосы, помассировать в течение 1 - 2 минут, смыть водой
                                                                    Условия хранения:
                    В защищенном от света месте, при температуре не выше 25 град.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/04/61/54/shampun-garner-garnier-fruktis-ot-perhoti-600x600.jpg,yes,Гарньер,426,45597,Шампунь Гарньер (Garnier) Фруктис от перхоти,0,https://monastirev.ru/offer/vladivostok/45597/shampun-garner-garnier-fruktis-ot-perkhoti
,"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Шампунь для волос нейтральный ГИАЛУРОЛ ZD бережно очищает волосы, подходит для чувствительной и сухой кожи головы, придаёт волосам мягкость, блеск и эластичность.

Адаптивная гиалуроновая кислота в составе шампуня:
стабилизирует водный баланс
адаптируется к потребности кожи и волос
интенсивно увлажняет
возвращает естественный блеск волосам.

Экстракт лопуха укрепляет корни и улучшает структуру волос.
                                                    Состав:
                    Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycerin (глицерин), Polyquaternium-7, Sodium Chloride, Cocamide DEA, Parfum, CitricAcid, Disodium EDTA, Arctium Lappa Extract (экстракт лопуха), Sodium Hyaluronate (гиалуроновая кислота), Methylchloroisothiazolinone, Methylisothiazolinone, Sodium Benzoate, Potassium Sorbate.
                                                    Показания к применению:
                    Для увлажнения и эластичности, восстановления поврежденных волос, устранения сухости и ломкости


                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует
                                                    Способ приготовления или применения:
                    Нанесите небольшое количество шампуня на мокрые волосы и массирующими движениями распределите его по всей длине, затем тщательно промойте водой.


                                                                    Условия хранения:
                    Хранить в сухом месте",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/32/82/75/shampun-gialurol-zd-neytralnyy-600x600.jpg,yes,Зеленая Дубрава ЗАО,461,1768909,Шампунь Гиалурол ZD нейтральный,0,https://monastirev.ru/offer/vladivostok/1110187333/shampun-gialurol-zd-neitralnyi
Грин Фарма (Green Pharma),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Сыворотка Эвиналь д/волос с экстр плаценты 150мл №1 д/укрепления и регенерации
                                                                                                                                                                                    Условия хранения:
                    Хранить в сухом, защищенном от света месте.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/09/45/18/shampun-grin-farma-green-pharma-farmafortitsea-600x600.JPG,yes,Эвиналь ООО,435,111671,Шампунь Грин Фарма (Green Pharma) Фармафортицеа,0,https://monastirev.ru/offer/vladivostok/1100128809/shampun-grin-farma-green-pharma-farmafortitsea
,"Косметика,Для волос,Шампуни","Инструкция по применению
                                                                                                                                                                                    Условия хранения:
                    Хранить в сухом, защищенном от прямого солнечного света месте, при комнатной температуре.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/09/77/27/shampun-degtyarnyy-600x600.JPG,yes,Невская косметика ОАО,200,252649,Шампунь Дегтярный,0,https://monastirev.ru/offer/vladivostok/1100301135/shampun-degtiarnyi
Натура Сиберика (Natura Siberica),"Косметика,Для волос,Шампуни",Инструкция по применению,https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/05/22/70/shampun-natura-siberika-natura-siberica-600x600.JPG,no,Натура Сиберика ООО,645,78380,Шампунь Натура Сиберика (Natura Siberica),0,https://monastirev.ru/offer/vladivostok/96805/shampun-natura-siberika-natura-siberica
Натура Сиберика (Natura Siberica),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    В состав шампуня Natura Siberica входят кедровый стланик и таежная медуница. Входящий в состав экстракт таежной медуницы прекрасно дополняет кедровый стланик, защищая волосы от потери влаги и придавая им сияющий блеск. Содержащиеся в медунице четыре витамина (А, В, С, Е) обеспечивают длительную защиту и мягкий уход.
                                                    Состав:
                    Aqua with infusions of Pinus Pumila Needle ExtractWH (экстракт кедрового стланика), Pulmonaria Officinalis Extract (экстракт медуницы), Abies Sibirica Needle ExtractWH (экстракт пихты сибирской), Hesperis Sibirica ExtractWH (экстракт вечерницы сибирской), Cortusa Sibirica ExtractWH (экстракт кортузы сибирской), Bidens Tripartita Flower/ Leaf/ Steam Extract (экстракт череды), Saponaria Officinalis Root Extract* (экстракт мыльнянки), Anthemis Nobilis Flower Extract* (экстракт ромашки римской), Silybum Marianum Extract (экстракт расторопши пятнистой), Hippophae Rhamnoides Fruit Oil* (масло облепихи), Lauryl Glucoside, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Pineamidopropyl BetainePS, Hippophae Rhamnoidesamidopropyl BetaineHR, Glycerin, Guar Hydroxypropyl Trimonium Chloride, Citric Acid, Sodium Chloride, Benzyl Alcohol, Dehydroacetic Acid, Sodium Benzonate, Potassium Sorbate, Cl 75810, Parfum, Limonene**, Linalool**. (*) – органические ингредиенты (**) – натуральные компоненты эфирных масел (WH) – органические экстракты дикорастущих растений Сибири (PS) – производное масла сибирского кедра (HR) – производное масла алтайской облепихи
                                                    Показания к применению:
                    Объем, Питание, Термозащита, Блеск
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует.
                                                    Способ приготовления или применения:
                    Нанести шампунь на влажные волосы, массирующими движениями взбить в пену, смыть водой, при необходимости повторить.
                                                                    Условия хранения:
                    Хранить в защищенном от света месте, при температуре не выше 25С.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/18/48/29/shampun-natura-siberika-natura-siberica-600x600.jpg,no,Натура Сиберика ООО,417,1062513,Шампунь Натура Сиберика (Natura Siberica),0,https://monastirev.ru/offer/vladivostok/1104024230/shampun-natura-siberika-natura-siberica
Натура Сиберика (Natura Siberica),"Косметика,Для волос,Шампуни","Инструкция по применению
                                    Описание:
                    Натура Сиберика Home Spa Густой шампунь Ламинирующий Pro-Oil System.

PRO-OIL system ламинирующий густой шампунь делает волосы более плотными и сильными, запечатывает места повреждений, придает блеск .
PRO-KERATIN сибирского кедра питает и придает эластичность - масло алтайской облепихи уплотняет и стимулирует рост - аргинин северных водорослей запечатывает кончики
                                                    Состав:
                    Aqua with infusions of Laminaria Angustata ExtractWH (экстракт северных водорослей), Arginine (L-аргинин), Sasa Kurilensis Leaf/Stem ExtractWH (органический экстракт дикого сахалинского бамбука), Salvia Officinalis Leaf Extract* (органический экстракт шалфея сибирского), Viola Uniflora Flower/Leaf/Stem Extract (экстракт сибирской фиалки), Hippophae Rhamnoides Fruit Oil (масло алтайской облепихи), Rosa Davrica Fruit Oil* (органическое масло даурской розы), Pinus Sibirica Seed OilWH (органическое масло сибирского кедра), Pinus Sibirica Needle ExtractWH (экстракт сибирского кедра), Hydrolyzed Vegetable Protein (растительный про-кератин), Sodium Coco-Sulfate, Decyl Glucoside, Cocamidopropyl Betaine, Sodium Chloride, Hydrolyzed Wheat Protein, Lauryl Glucoside, Stearyl Citrate, Guar Hydroxypropyltrimonium Chloride, Glycerin, Benzyl Alcohol, Sodium Benzoate, Potassium Sorbate, Citric Acid, Parfum.
                                                    Показания к применению:
                    Для ухода за волосами. 
Делает волосы более плотными и сильными.
                                                                                    Противопоказания:
                    Индивидуальная непереносимость компонентов.
                                                    Побочные действия:
                    Информация отсутствует. 
                                                    Способ приготовления или применения:
                    Нанеси шампунь массирующими движениями на мокрые волосы, оставьте на 2-3 мин, затем смой теплой водой.
Для усиления действия добавь в  шампунь 1-2 капли сыворотки-концентрата PHASE 1/2/3/4 в зависимости от желаемого результата.
                                                                    Условия хранения:
                    Хранить в сухом,защищенном от света месте,при комнатной температуре.",https://xn--n1aalg.xn--80ae2aeeogi5fxc.xn--p1ai/s/gi/prod/00/00/33/40/02/shampun-natura-siberika-natura-siberica-home-spa-pro-oil-system-600x600.jpg,no,Натура Сиберика ООО,259,1774588,Шампунь Натура Сиберика (Natura Siberica) Home SPA Pro-Oil System,0,https://monastirev.ru/offer/vladivostok/1110193012/shampun-natura-siberika-natura-siberica-home-spa-pro-oil-system
